,Unnamed: 0,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
251,251,251,76561198118457219,2558,True,1,サイバーパンクエッジランナーズを視聴してからプレイすると面白さが一塩増します。,,,,,,0
252,252,252,76561198409002952,3927,True,1,発売日に買って今でも遊べてこれからも遊べる素晴らしいゲーム,,,,,,0
253,253,253,76561197994275255,5648,False,38,"このゲームの最大の功労者はPVを作った人達であり、
罪人は同じくPVを作った人達だと個人的には思っている。

PVを見たときの感動と期待度は限界を知らず。
こういうことが出来て、自由度も高いんだろうな～と夢想した。
発売当初、自分の期待は見事に打ち砕かれ、今現在も自分が求めていた物ではない。
勝手に期待した自分も悪いが、期待させたメーカーも悪いのではないだろうか？

なぜ、ジャッキーとの成り上がりをプレイさせてくれなかったのか。
ゲームシステムにも不満が多々ある。NPCはお飾りで、ストーリーも不満が残る。
序盤のクエストは丁寧だが、後半は杜撰。開発が間に合わなかったのかな？
サイバーパンクの世界は、短い人生派手に生き、伝説を残す。が主題だとしても不満が残る…
パッチが配布されてもバグは目立つ。マルチプレイは何年後に来るのか…
公式も〇〇は君だ！のような宣伝ばかり。ここには書ききれない不満・不具合がたくさんある。

PVを見ていない人、
ゲームの発売を何年も心待ちにしていなかった人には、購入しても不満はでない作品だと思う。
どうぞ、セールのときに買ってみてください。もしかしたら、あなたのベストゲームになるかもしれません。",,,,,,-1
254,254,254,76561199155586019,2114,True,1,"世界観とグラフィックはネ申
コンテンツの量もアプデを重ねるごとにどんどん増えてていい感じ
それに加えて今まで頻発してた進行不能バグはかなり改善されたと思う
しかし、いまだに細かいバグは多いからそこの修正に期待
",,,,,,1
255,255,255,76561199158774278,5424,True,4,"一年ほど前に購入して一通りクリアはしていました。
ですが、エッジランナーズを見終わって以降喪失感から
サイバーサイコシスを発症しそうになっているので現在は抑制剤としてプレイしています。",,,,,,0
256,256,256,76561198054235032,2670,True,0,"発売する数年前からやりたかったがいざやってみるとバグの嵐＆PCが逝く事故があり一年以上放置してしまった。
まずこのゲームはそれなりのPC（GTX960程度では最低画質でもガックガク）を用意しないと楽しめる気がしない。
まずこれはTRPGのサイバーパンク2020の続編的な感じなのでWikiとかルルブを見ると世界観をより楽しめる（見なくてもゲーム内で説明されるけど）
割とストーリー重点なゲームなのでとにかく敵をコロコロし続けてヒャッハーなゲームがしたいのなら別のほうがいいと思われるよ
OTINTINとかOPPAIとか首とか手足がポロリするのでそこらへんは注意しよう
戦闘面の序盤は制限があったりクレド（名誉レベル的なもの？）があったりするのでうーむとはなるがレベルが上がり身体改造ができるようになるとHELLSINGのウォルターみたいに敵をワイヤーで敵をバラバラにしたり人間カマキリやサイバネゴリラになることが可能だ腕ミサイルもあります
スキルも多く自分だけのV君ちゃんに育ててあげよう
クエストは数が割と豊富でステルスしたり突っ込んだり探索したりタクシーAI相手に人生相談されたりする（TRPGぽさがある）
発売から一年以上たった現在、気になって安くなってたら買ってみるといいだろうまぁまぁ楽しめるぞ

エッジランナーズというアニメが出た
またナイトシティは盛り上がりみんな伝説のアイツをスクラップにしたくてしょうがないだろ？買おう！",,,,,,-1
257,257,257,76561199038658210,854,True,1,anime最高,,,,,,0
258,258,258,76561198874870654,7477,True,1,俺ナイトシティーに生きてるって実感したんだ,,,,,,0
259,259,259,76561198256194923,114,False,2,"最序盤の「救出」の時点でバグで進めない
プレイ動画を見たが、私の環境ではボスらしきキャラが消えているので進行不可

ひどいクソゲーム",,,,,,0
260,260,260,76561198155556024,575,True,0,"On a revisit to this buggy shit show, its alot less like fallout 76 and more like new vegas, which isnt saying much but hey its actually playable and doesnt make me wanna blow my brains out. Now is the game fun? Yea, its worth on a sale, just dont get prepared to be blown away by the game, I recommend modding cuz for some reason people who actually have a passion to make the game good typically do better than people who are working for monetary gain.",,,,,,0
261,261,261,76561198119713184,9401,True,0,このゲームをやってからアニメを見ると感動できる。,,,,,,0
262,262,262,76561198322637816,1989,True,0,f,,,,,,0
263,263,263,76561198401227693,3365,True,0,"2020の悪夢からもうすぐ二年。
久方ぶりにしっかりクリアしようと思い始めましたが、すごく面白い。
というかようやく完成したと言うべきか。
MODも充実しておりじっくり遊べます。
要求スペックが高い点は否めないですが、いちいち見入るほどの世界観とグラフィックが没入感を高めてくれる
まじサイコー",,,,,,0
264,264,264,76561198059638467,1976,False,110,"神アニメ『エッジランナーズ』を見て興味持った人へ
[h1]!! THIS GAME IS CYBERPSYCHOSIS !![/h1]
[h1]!! このゲームはサイバーサイコシスです !![/h1]
しかもPS4版に至っては「抑制剤(パッチ)」は1.6で終了、見捨てられました。
Vや某アニメキャラだけでなく、プレイヤーにまで志半ばの死を強要…
CDPRはアラサカだった…？(　՞ټ՞　) 

ゲームは壊れたままなのでアニメで完結しておくのが良いです。発売当時e-bayで5万したコレクターズエディションは2万9800円の当時の値段を既に下回っていますが、それでも売れ残っている状態です。

ここからはアニメ見て興味持った人への概要説明。まず、アニメのようなサンデヴィスタン・ファイトはできません。戦闘は最初から最後まで中身スカスカで面白くないです。パチモン(本物)のアダム・スマッシャーもAIが貧弱すぎて歩く空気人形です。こぼした服の汁汚れをふき取とりつつご機嫌を取ってくれるLoliも存在しません。子供はいるっちゃいますがどちらかというと北斗の拳の子供たちといった感じで洋ゲーによくあるパターンしか存在してません。ストーリー自体も前後関係が考えられておらず、メイン進行中にサイドクエスト踏むと既にメインが終わった過程で進むといった分岐も未だに調整されてません。

アニメで気になって久々に起動しましたが1.06からあるバグが治ってませんでした
https://steamcommunity.com/sharedfiles/filedetails/?id=2866477360
あるキャラの葬式でタンクを拾う場面ですが持ち上げてもタンクが地面に潜るという謎。この場面ネタバレの無い範囲での詳細な動画は過去のレビュー欄に載せてます。

1.06をリアルで追っていた当時「無料の大型DLCも今後配信予定」と宣伝があり、何もなくて待つことすら忘れていたら無料の大型DLCよりも先に有料の大型DLC「仮初めの自由（Phantom Liberty）を発表というエグすぎる展開です。嘘つきアラサカの嘘はこれがはじめてではなく、世界中のプレイヤー達の不満は積もりに積もっています。
https://steamcommunity.com/app/1091500/eventcomments/3111391944980525047?snr=2_9_100003_

CDPRは""The Witcher 4""を作っているそうですが、それのプロモーションの時にEPIC STOREで無料で配られるんじゃないかと邪推してます。やる時はその時でいいんじゃないでしょうか？


**以下1.06時のレビュー**
[h1]この品質で約9,000円はバカげている[/h1]
https://steamcommunity.com/sharedfiles/filedetails/?id=2346398888
これはあるNPCを弔う場面ですが、こんな環境で感情移入できますか？

1.00から現在の1.06までプレイしていますがバグは増える一方です。
特に最新の1.05から1.06へのアップデートで爆発的にバグが増えました。
https://steamcommunity.com/app/1091500/eventcomments/2996548176275937787/?ctp=59

また、デラマンバグ(サイドジョブの無線バグ映像効果が永続するバグ)の他、ステルス時に気絶させた敵を地面に置くとめり込んで死ぬバグや、ハッキングのアクションで壁や地形を抜けてしまい、その後、その場所から出られなくなるようなメインクエストが進行不可になる重大なバグも一向に改善されません。


[b]ローカライズにも問題が多い[/b]
日本語版だと主人公""V""の男性版の棒読み具合がハンパないと評判です。全体的に日本語版は英語版と比べて雰囲気が[strike]シラけ[/strike]落ち着いており、ナイトシティのサイケデリックな夜景に合っていないように感じます。

また、能力説明などのUIや、サイドジョブの説明に誤訳が多いです。特にアビリティの最上位パークの誤訳に関しては全く意味が異なるため大問題でしょう。

https://steamcommunity.com/sharedfiles/filedetails/?id=2346407642
https://steamcommunity.com/sharedfiles/filedetails/?id=2346408001

クラフトの最上位パーク""CRAZY SCIENCE""、日本語では「ポイント投下量20以上でパーク解放」とありますが、英語は「ロック解除にクラフトレベル20が必要」です。つまり、例えクラフトにアビリティ、またはパークポイントを20投下しても、CRAZY SCIENCEが解放されることはありません。これに気づけるのはVの育成方針が固まった中盤～後半になるため、取り返しがつかず、泣きを見ることになります。
[spoiler]まるで、一向に返金措置が開始されなかったPC版のようです。泣き寝入り。[/spoiler]

ちなみに一周クリアで貯めた素材をフルに費やしてレジェンダリー武器を6つ作っても、クラフトレベルは1レベルすら上がりません。ゲームバランスもメチャクチャです。


[b]約9,000円の値段を疑うストーリー要素[/b]
最序盤にサイバーウェアを装備するチュートリアルで莫大な手術費を要求されますが、普通にプレイすればまず準備できません。しかし、私のVは違いました。街中のガラクタを片っ端から換金し、その場で手術費を支払ったのです。
https://steamcommunity.com/sharedfiles/filedetails/?id=2346662953

[b]そして帰ってきた仕打ちは、まさかの二重請求[/b]

明らかにおかしいです。詐欺ですよコレ。メインジョブですよ？しかも、ツケにしておくと支払いは1回で済むというメチャクチャ具合。このようなメインジョブの矛盾の他、2018年のE3トレイラーにあって無い物もたくさんあります。数多くの武器とか、顎ごと取れる女性とか。


[b]サイバーウェアシステムがサイバーパンクを何もわかってない[/b]
サイバーウェアは一部の富裕層が、人間離れした能力を得る為に行う文字通りの人体改造です。
名称は異なる物の、様々なゲームに似た要素は存在しており、共通しているのは「金さえ積めば常人離れした力が手に入る」です。

しかし、本作はハッキングに関する前頭葉を改造するとなると、金だけじゃなく知力もいります。

[url=https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%88%E3%83%BC]男性型高出力義体を持つ、専門は電子戦のパワー型サイボーグ[/url]
…そんなキャラクターに憧れても、本作では脳筋ゴリラは最終的にゴリラです。ｳﾎﾎｰｯ!!


[b]最後に…[/b]
本気で購入はオススメしません。
絶対にやめた方がいいと言い切れるゲームです。

・メインストーリーのボリューム的にほぼ同じで、もっとドンパチできる""Saints Row IV""はウィンターセール中は396円です。正直、こっちを買った方が何倍も楽しめます。セインツロウシリーズ知らない人ほどIVはオススメです。

・本格的なサイバーパンクを味わいたいなら""E.Y.E: Divine Cybermancy""がおススメです。有志の日本語化が素晴らしい。サイバーパンク+カルトで属性盛り過ぎ感ありますが、そもそもサイバーパンクって万人受けするジャンルじゃないので…。こちらもセール中は294円。

・サイバーパンクにサムライ要素が欲しいなら""Furi""がおススメ。難しいけど絶対面白い。持ってないけど。ウィッシュリスト入りだけどトレーラーのBGMでもう神。セール中は615円。買おう。


上記の3本買ったとしても1,305円。　Cyberpunk2077は未完成の現時点で8,778円。

まだCyberpunk2077を買っていないのであれば、ここまで待てたのだから安定するまではウィンターセール対象の名作ゲームを買って、おつりでおいしい物も買って家でほくほくゲームしましょう。
お金をドブに捨ててまで、デバッガーというネットランナーになる必要はないです。

[h1]この品質で約9,000円はバカげている[/h1]
https://steamcommunity.com/sharedfiles/filedetails/?id=2346398888
これはあるNPCを弔う場面ですが、こんな環境で感情移入できますか？

1.00から現在の1.06までプレイしていますがバグは増える一方です。
特に最新の1.05から1.06へのアップデートで爆発的にバグが増えました。
https://steamcommunity.com/app/1091500/eventcomments/2996548176275937787/?ctp=59

また、デラマンバグ(サイドジョブの無線バグ映像効果が永続するバグ)の他、ステルス時に気絶させた敵を地面に置くとめり込んで死ぬバグや、ハッキングのアクションで壁や地形を抜けてしまい、その後、その場所から出られなくなるようなメインクエストが進行不可になる重大なバグも一向に改善されません。


[b]ローカライズにも問題が多い[/b]
日本語版だと主人公""V""の男性版の棒読み具合がハンパないと評判です。全体的に日本語版は英語版と比べて雰囲気が[strike]シラけ[/strike]落ち着いており、ナイトシティのサイケデリックな夜景に合っていないように感じます。

また、能力説明などのUIや、サイドジョブの説明に誤訳が多いです。特にアビリティの最上位パークの誤訳に関しては全く意味が異なるため大問題でしょう。

https://steamcommunity.com/sharedfiles/filedetails/?id=2346407642
https://steamcommunity.com/sharedfiles/filedetails/?id=2346408001

クラフトの最上位パーク""CRAZY SCIENCE""、日本語では「ポイント投下量20以上でパーク解放」とありますが、英語は「ロック解除にクラフトレベル20が必要」です。つまり、例えクラフトにアビリティ、またはパークポイントを20投下しても、CRAZY SCIENCEが解放されることはありません。これに気づけるのはVの育成方針が固まった中盤～後半になるため、取り返しがつかず、泣きを見ることになります。
[spoiler]まるで、一向に返金措置が開始されなかったPC版のようです。泣き寝入り。[/spoiler]

ちなみに一周クリアで貯めた素材をフルに費やしてレジェンダリー武器を6つ作っても、クラフトレベルは1レベルすら上がりません。ゲームバランスもメチャクチャです。


[b]約9,000円の値段を疑うストーリー要素[/b]
最序盤にサイバーウェアを装備するチュートリアルで莫大な手術費を要求されますが、普通にプレイすればまず準備できません。しかし、私のVは違いました。街中のガラクタを片っ端から換金し、その場で手術費を支払ったのです。
https://steamcommunity.com/sharedfiles/filedetails/?id=2346662953

[b]そして帰ってきた仕打ちは、まさかの二重請求[/b]

明らかにおかしいです。詐欺ですよコレ。メインジョブですよ？しかも、ツケにしておくと支払いは1回で済むというメチャクチャ具合。このようなメインジョブの矛盾の他、2018年のE3トレイラーにあって無い物もたくさんあります。数多くの武器とか、顎ごと取れる女性とか。


[b]サイバーウェアシステムがサイバーパンクを何もわかってない[/b]
サイバーウェアは一部の富裕層が、人間離れした能力を得る為に行う文字通りの人体改造です。
名称は異なる物の、様々なゲームに似た要素は存在しており、共通しているのは「金さえ積めば常人離れした力が手に入る」です。

しかし、本作はハッキングに関する前頭葉を改造するとなると、金だけじゃなく知力もいります。

[url=https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%88%E3%83%BC]男性型高出力義体を持つ、専門は電子戦のパワー型サイボーグ[/url]
…そんなキャラクターに憧れても、本作では脳筋ゴリラは最終的にゴリラです。ｳﾎﾎｰｯ!!


[b]最後に…[/b]
本気で購入はオススメしません。
絶対にやめた方がいいと言い切れるゲームです。

・メインストーリーのボリューム的にほぼ同じで、もっとドンパチできる""Saints Row IV""はウィンターセール中は396円です。正直、こっちを買った方が何倍も楽しめます。セインツロウシリーズ知らない人ほどIVはオススメです。

・本格的なサイバーパンクを味わいたいなら""E.Y.E: Divine Cybermancy""がおススメです。有志の日本語化が素晴らしい。サイバーパンク+カルトで属性盛り過ぎ感ありますが、そもそもサイバーパンクって万人受けするジャンルじゃないので…。こちらもセール中は294円。

・サイバーパンクにサムライ要素が欲しいなら""Furi""がおススメ。難しいけど絶対面白い。持ってないけど。ウィッシュリスト入りだけどトレーラーのBGMでもう神。セール中は615円。買おう。


上記の3本買ったとしても1,305円。　Cyberpunk2077は未完成の現時点で8,778円。

まだCyberpunk2077を買っていないのであれば、ここまで待てたのだから安定するまではウィンターセール対象の名作ゲームを買って、おつりでおいしい物も買って家でほくほくゲームしましょう。
お金をドブに捨ててまで、デバッガーというネットランナーになる必要はないです。",,,,,,0
265,265,265,76561199103026649,613,True,0,前評判が悪かったが、普通にめちゃくちゃ面白くてのめり込んでしまった。,,,,,,0
266,266,266,76561198984299555,4944,True,0,発売当時は炎上したようですが、現在は目立つバグもほとんど起きないです。,,,,,,0
267,267,267,76561198356152660,7336,True,3,"キアヌくんのことが大好きになるよ。
吹き替えでプレイするともれなく森川さんも好きになるよ。",,,,,,0
268,268,268,76561199099087418,247,True,0,"最＆高、グラフィックいい、これ関連のアニメマジ面白い、初めてやる人はイージーでやるのがいいと思います。
デイビッド最高にカッコイイ男！！",,,,,,0
269,269,269,76561198814957463,3954,False,0,"Love this game, but after the 1.6 update the game wont even start. Before it ran perfectly fine.",,,,,,0
270,270,270,76561197963074193,1565,False,1,退屈,,,,,,0
271,271,271,76561198032295918,1444,True,8,"発売当初から所有してましたが多くのバグや表現の重さで一回ギブアップ、最近になってプレイ再開。

当時からアップデートを繰り返したおかげか安定感が増しており、遊びやすくなっている。
そのおかげで、ナイトシティに隠されたあまりにも膨大なコンテンツに気づけるようになった。
多くのレビューで語られてるとおり、プレイヤーは気づけばこのナイトシティというどでかい箱庭に取り込まれていくだろう。
最初にシステムのとっつきにくさや定石がわかりにくい、自由度が高すぎるが故の問題もあるがそこを通り過ぎてしまえばこれほどの巨大な、無駄のないオープンワールドゲームが稀有であることが実感できる。
そうしているうちに君はナイトシティの一部になっている。この街で何をするのかは自由だ。
限界を超えろ、チューマ。",,,,,,0
272,272,272,76561198377988609,692,True,0,発売当初のマイナスイメージから期待していなかったが、プレイしてみると今の所かなり面白い,,,,,,0
273,273,273,76561198081842601,25493,True,0,"DLC発表に伴って久々に最初からプレイしてみての感想

　良かった点

・ウィッチャー3時代からであるが、ローカライズに関してこの企業を上回る物はないと思えるほどの出来。特に良かったのが英語音声でプレイした際、洋ゲーにありがちなカタコトの怪しい日本語ではなく聞き慣れた流暢な日本語を聞ける点で、ゲーム内NPCに日本人が多く存在するが、英語音声でありながらその全てに日本人の声優が使われているのではないかと思うほど、全く違和感なく話しているので、日本語音声はもちろん英語音声でも楽しめて二度おいしい

・この企業が創り出すキャラクターは一般的な洋ゲーのそれとは一線を画す素晴らしい造形であり、それだけでなく男女共に魅力的なキャラクターが多く存在するのでそれぞれに感情移入しやすい

・ウィッチャー同様サイドクエスト1つとっても手が込んでおり、いくつプレイしても飽きが全く来ない。

・世界観、作り込みが素晴らしいので、没入感が高い。

・アプデでトランスモグシステムが実装されたため、膨大な数ある防具から自分だけのコスチュームを堪能できる

・PC版のゲームにまで規制の手が伸びてる昨今、一切の規制なしの器量

　気になった点

・発売当初から言われていたバグだが、進行に支障が出るものは遭遇しなかったものの1.6になった今でも数多く存在する

・カットされた影響なのか定かではないがメインストーリーだけ進めるとかなり短い上、いまいち盛り上がりにも欠けるストーリー展開（個人的にサイドクエストの方が遥かに楽しめた）

・[spoiler] マルチエンディングで数多くの結末はあるが、どれ１つとっても大団円的なものはなく先に暗い未来が待ち受けているものばかりなのでかなりモヤモヤする。ここに関してはDLCに期待するしかない [/spoiler]

・UI周りが使いにくかったり、見づらかったりする

・自キャラの影が酷すぎて一度気になったら最後、ずっと気になる

総評

気になった点が惜しいと思えるくらい今のサイバーパンク2077の満足度は高い。PC版に関しては万人におすすめできると言える。またMODに関しては現時点でそこまで活発ではなく、過去のアプデで止まっている物も多いがアニメやDLC発表の影響もありまた活発化してくると思われる",,,,,,0
274,274,274,76561198003744908,4044,True,3,"2021年3月30日に数多のバグを修正したVer1.2がようやく配布開始。
あらかたの致命的（進行不能）バグは修正されたものの、細かいところはまだまだ残っている。たくさんバグ修正してえらい！といいたいところだが、そもそもここまでバグまみれでリリースするのが正気の沙汰ではない。
[strike]現状（2020年1月20日：Ver1.06時点）ではバグがひどく、強くおすすめにはできない。
進行不能バグやイベント会話が飛ばされるなど。笑えたバグとしてはほんのわずかな段差を落ちただけで落下死する。
なお、ほとんどのバグはロードし直すことで解消が可能。[/strike]

PS4版の返金騒動や、集団訴訟、ハッキング被害などいろいろな意味で話題性のあった本作。
世界観においてはブレードランナーや攻殻機動隊が好きなら純粋におすすめできる。
特に都市のデザインは秀逸。胡散臭いサイバーパンク感をこれでもかと魅せてくれる。

武器などのデザインもユニークなデザインばかり。特にジョン・マラコック卿。
防具として様々な衣装に切り替えることになるが、FPS視点固定のためカメラ撮影モード以外では恩恵を良くも悪くも受けない。シリアスなシーンでクソダサコーデの主人公なんていなかったんだ…。

アクション部分などは軽快でSkyrimのように自由のある戦闘スタイルを構築できるのは楽しい。敵AIはあまり賢いとはいえないが、オープンワールドの宿命ともいえるため個人的には気にならなかった。

ただし、クラフト機能やアイテム売買を含めてUIはひどい。ビッグタイトルとは思えないほど。
一定数を一気にクラフトすることができないためにクラフト特化型にビルドした場合は虚無の表情をしながら一個ずつクラフトし続けることになる。
アイテム売買も種類を範囲指定して売買できないのでジャンク品を選り分けたりする際はとにかくストレス。
武器防具を売る際も危険。デフォルトソートで欄の一番下からぽちぽち売っていくとスクロールが突然、頭にもっていかれて気づかぬうちにレジェンダリーやアイコニックを売っぱらったりしてしまう。ロック機能がほしかった。

ついでに欲しかった要素としてはラジオのカスタム機能が欲しかった。
AKIRAのサントラを流しながらヤイバ クサナギ（金田バイクに似ている）を乗り回したい…。

少なくともWitcher3やSkyrimのようにバグに長く付き合えるか、MODを期待しているならいいが、そうでなければバグ修正が落ち着くであろう1年後に購入するのがおすすめ。
そういえばマルチプレイ要素も実装予定だそうだが、実装までこぎつけることができるのだろうか……？

2022年9月追記
スピンオフアニメのエッジランナーズが面白かったので、再度プレイ。
ちなみにエッジランナーズの評価は国内外を問わず大変な高評価。配給後、本作の同接数が何倍にも増えたという点からも影響は大きい。
Ver1.6では以前よりバグは少なくなり、ゲーム内のFPSがずっと安定するようになった。
また、細かいながらも様々な機能が追加。
しかしUI関連の不便さはほぼ変わっていない。特に手持ちのアイテムを売り払う際には毎回ソートし直しているようでカーソル位置が吹っ飛ぶなど。良くなった点を強いてあげるならアイコニックなどは売却の際に確認画面が表示されるようになったぐらい。報酬などをVの自室保管庫に突っこまれた際、探し出すのも一苦労なのもそのまま。コレクター意識のあるプレイヤーだった場合は不便さに辟易するだろう。何分、「見てからのお楽しみだぜ！」といわれるのでどのアイテムを渡されたのかわからないゆえに片っ端からインベントリに移動させてみるしかない。
その他の実装予定だった機能、マルチプレイ機能に関しては結局実装を見送ったようで、割りとガッカリではある。とはいえ、2023年には念願のDLCが発売されるので少しばかり期待している。
",,,,,,1
275,275,275,76561198378556112,12585,True,0,話題になってるので、アニメと比べてこのゲームの主人公は少し悲劇が過ぎますけどそこが面白い,,,,,,0
276,276,276,76561197978739783,291,False,2,"テンポが悪い
一々見ないといけないストーリー部があり、それらを見ないと進めない
だらだらと長い操作不能エリアが多くあり、裏画面にして別な物を見ているとゲームオーバになっている。
典型的な一昔前のゲームの悪いところを煮詰めたような部分が多くありイライラする。
また、セーブ不可エリアが多くありセーブしないで終了すると前からになる。
バグ云々以前にゲーム体験として非常に不快。",,,,,,-1
277,277,277,76561198385874309,8998,True,12,"ゲームとアニメを見た後に刷新されたトレーラーを見ると、たくさん思い出して涙があふれてきます。
サイバーパンクを食わず嫌いしている方はぜひプレイしてください。
私はとても感動しました。

ゲームもアニメも全く異なる話でありながら、非常に共通点が多いです。
ナイトシティは金持ちから貧乏人まで、理不尽で醜悪なくそ野郎どもの巣窟です。
ですが、そこには自由があります。
ビビッて底辺を生きるか、一花咲かせるかは本人次第です。
これは地獄の底から必死に高みを目指して派手にくたばった者たちの物語です。

作品内特有の専門用語が多く最初は理解に苦労しますが、世界観が作りこまれているため理解できれば非常に面白いです。
人生の意味や人間とは何か考えさせられる反面、愛や友情がいかに美しいものか魅せれれる作品です。

この世界の物語がこれからも紡がれていくことを切に願います。",,,,,,1
278,278,278,76561198281548202,559,True,1,"コンソール機（PS5）で既に200時間やりました。世界観が好きかそうでないかで評価が分かれると思います。
私は大好きなゲームでオールタイムベストを一点選べと言われたら、恐らく候補に入ります。

【Pros】
・映像作品・書籍ともに10数年サイバーパンク的なSFにハマってきた身としては、正直ナイトシティをラジオかけて車で走っているだけで垂涎モノです。たまりません。
・兎に角音楽のセンスが大変良いです。2020年にRefusedをこんな大役で使うゲームスタジオはCDPR以外にないと思います。Refusedをはじめとして、GrimesやらTomb Moldやらアーティストのチョイスが絶妙です（めちゃくちゃローカルなレゲエアーティストの曲も使ってるとかで、拘り感じます）。しかも世界観に確りと合っている。
・戦闘がカッコいい楽しい。サイバーパンク感あって良いです
・一部のクエストは純粋に脚本がめちゃくちゃ良いです。本当に良いです。

【Cons】
・少なくなってきているらしいですが、バグはちょこまかあります（人が地面に半分埋まる等）。シティスケープが崩れるとか致命的なバグは今のところ発生したことがないです。
・細かいUIとかは若干不便です。サイバーパンクだから仕方ないけど、情報量多め
・良くも悪くもゲームプレイのコアが革新的かと言われるとそういう訳ではないです。普通にステルス要素盛り込んだFPSです。
・難易度とビルド次第では簡単すぎたり、難しすぎたり、大味です。まあ難易度変えるメリットもないので、自分で調節して好きにプレイすればよいと思います。個人的にはハードくらいが程良い気がします

【総評】
・サイバーパンクというジャンル・世界観が好きなのであれば買いです。つまらなかったら大変申し訳ございません、というレベルです。オープンワールドゲームが好きだから、FPS好きだからという事だと若干肩透かしかも知れませんので、オススメできません。",,,,,,1
279,279,279,76561198116046811,9,True,0,既にPS4でプレイ済みだが、「エッジランナーズ」が素晴らしかったのでお布施としてPC版を購入。みんなでサンデヴィスタンをインストールして、アダム・スマッシャーにお礼参りに行こう。,,,,,,0
280,280,280,76561198845911696,3142,True,0,"まだクリアはしていませんが面白い作品だと思います。武器ドロップでレアな強い武器が出たときはうれしいです！
たまに変なバグがありますがゲームを再起動かロードを繰り返せば進めました。
来年のDLCも楽しみです。",,,,,,0
281,281,281,76561199229114099,3199,False,0,"ゲーム自体はよかったものの、ステータス振り直し不可とか選択ミスで入手不可能アイテムが多数存在する等
初見殺し要素が沢山存在するのにそれらの救済措置が一切なく未だに改善されてない、
サイバーパンクのはずなのに雰囲気作りと演出が無駄にホラーチック、
特に市民が少ない場所とかncpdスキャナーの場所はほとんどがBGMが無音＋クソ不気味が環境音に置き換われてる
ほかのゲームでも多少それっぽい演出しますがこのゲームは大抵の場所がそれなので雰囲気が最低です
しかも環境音が効果音になってるからBGM切っても消えないです、効果音切ったら敵の音一切聞こえないのでどうしようもない
せっかくサイバーパンクのはずなのに殆どBGMがクソ不気味環境音だけなのでホラーゲームやってるかと錯覚させるほど雰囲気が台無しです、サイバーパンクなら気持ちロックメタルEDMをもっと流して欲しかった",,,,,,-1
